ticker,total_profit,return_year_mean,return_year_std,sharpe
UNP,7731.0,0.036814285714285716,0.07309534077858462,0.5036475009508611
UPS,2639.0,0.012566666666666667,0.0659442862489912,0.19056490533869277
USB,7042.0,0.03353333333333333,0.11382258681756126,0.2946105361942064
V,11705.0,0.09003846153846154,0.03004072974791029,2.997212860474032
VZ,7276.0,0.03464761904761905,0.03333446120540836,1.0393934023447675
WFC,14673.0,0.06987142857142858,0.12142611762226578,0.5754233927562906
WMT,8815.0,0.04197619047619048,0.07250504681785232,0.5789416367338311
XOM,3749.0,0.017852380952380956,0.08335688973180104,0.2141680310988162
ADP,7498.0,0.035704761904761906,0.06601229666249764,0.5408804678817697
AGN,5676.0,0.02702857142857143,0.1275226558502529,0.21195113329752555
AIG,-671.0,-0.0031952380952380947,0.24264325857048907,-0.013168460208054213
AMAT,9466.0,0.045076190476190464,0.13829511889179982,0.32594202049500715
AMT,15753.0,0.07501428571428573,0.1410565617241615,0.5318028796205697
ANTM,17061.0,0.08124285714285714,0.09875452766680562,0.822674757930773
AON,11376.0,0.05417142857142857,0.08328125120770634,0.6504636732260799
APD,13580.0,0.06466666666666668,0.05139383262363327,1.2582573309959753
ATVI,16021.0,0.07629047619047619,0.11133657639172487,0.6852238380499233
BDX,12673.0,0.06034761904761905,0.03592612286143434,1.6797698788810993
BIIB,17411.0,0.08290952380952381,0.130490345947459,0.6353690244863534
BK,10216.0,0.04864761904761904,0.11588738219268706,0.41978357028319246
BSX,5153.0,0.024538095238095237,0.14868553097117893,0.16503351118174156
CCI,10805.0,0.05145238095238095,0.14419658743418445,0.35682107231466437
CI,6019.0,0.02866190476190476,0.17599417868129963,0.16285711821075277
CL,5837.0,0.027795238095238095,0.027592726374043478,1.007339315385127
CME,15937.0,0.08387894736842105,0.09867266767580771,0.850072764263434
COF,10380.0,0.04942857142857143,0.15830020347987148,0.3122457858044161
CSX,12612.0,0.06005714285714285,0.0646541389786828,0.9288986568507914
CTSH,24274.0,0.11559047619047617,0.12414688268629874,0.9310783620927207
D,4432.0,0.021104761904761907,0.06351354918208568,0.33228755401870397
DAL,6006.0,0.0429,0.1621183386119094,0.2646215127006521
DE,12612.0,0.06005714285714285,0.0646541389786828,0.9288986568507914
DHR,9588.0,0.045657142857142854,0.06665869408110722,0.6849390538852944
DUK,4134.0,0.01968571428571429,0.07903285805955156,0.2490826571257366
EA,18020.0,0.08580952380952381,0.1655345681198655,0.5183782746053872
EBAY,10695.0,0.05092857142857142,0.12067728370625967,0.42202285189428485
EMR,1321.0,0.006290476190476192,0.06950606622900181,0.0905025493710282
EOG,17149.0,0.08166190476190476,0.13063755194171492,0.6251028402487129
ESRX,7879.0,0.04146842105263158,0.0953409618305274,0.43494863337275175
ETN,7743.0,0.03687142857142857,0.09927473731714305,0.37140796911543683
EXC,5152.0,0.024533333333333338,0.08812244367563282,0.2784005108124024
F,4937.0,0.023509523809523807,0.16452049779590183,0.1428972324086259
FDX,3308.0,0.01575238095238095,0.08802477800000472,0.17895394126844724
FOXA,-923.0,-0.046150000000000004,0.06835000000000001,-0.6752011704462326
GD,5350.0,0.02547619047619048,0.07597708868162262,0.33531411795662386
GM,5794.0,0.052672727272727274,0.05649231791554561,0.9323874327739833
HAL,7535.0,0.03588095238095238,0.18703148097388161,0.19184445417487256
HPQ,-1187.0,-0.005652380952380953,0.14202361178288234,-0.03979888190015892
HUM,17355.0,0.08264285714285714,0.12355246262381078,0.6688887893273798
ICE,13937.0,0.08710625,0.092454823216193,0.9421493327212784
ILMN,21600.0,0.10285714285714287,0.25203534818492007,0.408106020039998
INTU,15148.0,0.07213333333333331,0.083196058362065,0.8670282553460973
ISRG,32701.0,0.15571904761904762,0.1618574317373681,0.9620753643967321
ITW,10373.0,0.0493952380952381,0.06718740298732648,0.7351860006340102
JCI,-405.0,-0.0019285714285714258,0.1612699840488057,-0.011958650829826929
KHC,-1605.0,-0.017833333333333336,0.10161556092558965,-0.17549805532631177
KMB,4901.0,0.02333809523809524,0.06272366817041901,0.372077971822153
LRCX,18882.0,0.08991428571428572,0.1631389687636026,0.5511514900193866
MAR,3656.0,0.017409523809523805,0.13338808722692955,0.1305178308757472
MET,14406.0,0.06860000000000001,0.10263863098964526,0.6683643316220843
MMC,7836.0,0.037314285714285716,0.07814327065268845,0.47751118429801676
NOC,11349.0,0.05404285714285714,0.07930502639104507,0.6814556353134198
NSC,10214.0,0.048638095238095244,0.09302856435981409,0.5228296875567569
OXY,7431.0,0.03538571428571429,0.0992962056807058,0.3563652210387539
PRU,7629.0,0.03814500000000001,0.10329726266944347,0.36927406413532915
PSX,3727.0,0.041411111111111114,0.11513535458990522,0.35967328418461253
SO,8652.0,0.0412,0.03799090116631312,1.0844701951037798
SPG,11385.0,0.054214285714285715,0.09237981786244936,0.5868628772900275
SPGI,16094.0,0.07663809523809524,0.058595956923668834,1.3079075632799948
STT,11749.0,0.05594761904761905,0.18203617541850778,0.30734341083025635
STZ,16505.0,0.07859523809523809,0.10117211867096529,0.7768468143960459
SYK,10369.0,0.049376190476190476,0.08654246909417422,0.5705428905946749
TEL,2444.0,0.017457142857142855,0.12109205892499258,0.14416422523591113
TGT,11620.0,0.05533333333333333,0.0745691710416662,0.7420403440238772
TJX,15703.0,0.07477619047619047,0.08656148876878494,0.8638505591779472
TRV,3310.0,0.01576190476190476,0.06534557569597614,0.24120844592812044
VLO,12119.0,0.05770952380952382,0.14036354805854248,0.41114323916530293
VRTX,21051.0,0.10024285714285715,0.20189148799582926,0.4965184918788057
WBA,4134.0,0.019685714285714286,0.10234132101157654,0.19235352926006785
ZTS,4943.0,0.06178750000000001,0.025333349438043128,2.438978712669302
A,6691.0,0.031861904761904765,0.11909331066013291,0.2675373166242048
AAL,5680.0,0.0355,0.23118295244243248,0.15355803542149135
AAP,13026.0,0.06513,0.11037877558661359,0.590059091105725
ABC,11931.0,0.05681428571428572,0.11683239637847635,0.4862887989580981
ABMD,24776.0,0.11798095238095241,0.19138698174130173,0.6164523381241654
ADI,12151.0,0.05786190476190477,0.1270027089182052,0.4555958314178175
ADM,11479.0,0.05466190476190476,0.10200688807830333,0.5358648400286926
ADS,15455.0,0.07727500000000001,0.1231949141604474,0.627258036799783
ADSK,17988.0,0.08565714285714285,0.15141882178856345,0.5656967994160714
AEE,3696.0,0.017599999999999998,0.049249191436437384,0.35736627316440583
AEP,9192.0,0.04377142857142857,0.07404696799591294,0.5911305993493826
AFL,11313.0,0.05387142857142857,0.06701167732536759,0.8039110603046387
AIV,3542.0,0.01686666666666667,0.11197688678742222,0.1506263225435663
AIZ,6004.0,0.03531764705882352,0.10605197524462802,0.33302205807442053
AJG,7522.0,0.035819047619047625,0.07176276139407188,0.4991314007881327
AKAM,12608.0,0.060038095238095245,0.2599884236913535,0.23092603272740234
ALB,6827.0,0.03250952380952381,0.11798567267645721,0.27553789432274634
ALGN,21503.0,0.107515,0.19756759925402748,0.544193483172106
ALK,7754.0,0.036923809523809525,0.12362813250790569,0.2986683433194168
ALL,7025.0,0.033452380952380956,0.12843389116231343,0.26046381254698714
ALLE,2807.0,0.0350875,0.07674249861549987,0.4572108106070095
ALXN,28578.0,0.13608571428571428,0.1361821514272224,0.9992918518286176
AMCR,857.0,0.009522222222222222,0.07996548946997598,0.11907914633346248
AMD,17755.0,0.08454761904761904,0.29025801431706144,0.29128435694204124
AME,10711.0,0.051004761904761914,0.07160896775571164,0.7122677997364889
AMP,6857.0,0.04285625,0.11047521763245141,0.3879263686321197
ANET,4959.0,0.07084285714285715,0.14376730064480547,0.49276057090257963
ANSS,19877.0,0.09465238095238096,0.0936443302585328,1.010764674071192
AOS,13508.0,0.06432380952380953,0.07574453872981399,0.8492204270100187
APA,8834.0,0.04206666666666667,0.1120079815750107,0.3755684735600294
APH,14771.0,0.07033809523809526,0.10126342110315424,0.6946051641534389
APTV,5000.0,0.05,0.09455423840315144,0.5287970253307389
ARE,10272.0,0.04891428571428572,0.07051637625210112,0.6936585274803916
ATO,5250.0,0.025,0.03480797664466061,0.7182261771551405
AVB,9002.0,0.042866666666666664,0.04976815135092812,0.8613272846805721
AVY,4160.0,0.019809523809523805,0.10777084995384068,0.18381152062926498
AWK,6611.0,0.05085384615384615,0.019244044648614535,2.642575772526455
AZO,15683.0,0.07468095238095238,0.09915434154242575,0.7531788444079194
BAX,5380.0,0.025619047619047614,0.07176593978607598,0.3569805912862611
BBY,12480.0,0.05942857142857143,0.1686550498809334,0.35236757790843876
BF.B,10427.0,0.04965238095238095,0.055634518396299695,0.8924743555555498
BLL,13867.0,0.06603333333333333,0.039357716413301234,1.6777734927480923
BR,10530.0,0.0752142857142857,0.05701091195229781,1.3192963090507837
BWA,11457.0,0.05455714285714287,0.1269129982139192,0.42987829162450053
BXP,8920.0,0.04247619047619048,0.08146307901516113,0.5214164623986925
CDNS,13597.0,0.06474761904761904,0.18438854323217438,0.35114773354487394
CHRW,12772.0,0.06081904761904761,0.08941082612113814,0.6802201730766586
COG,20837.0,0.09922380952380953,0.14188439594986813,0.6993285544864862
CPB,2003.0,0.009538095238095238,0.07133975366872765,0.13369958189631848
ECL,11936.0,0.056838095238095236,0.049141239360599075,1.1566272234409176
LNT,6837.0,0.03255714285714286,0.07752720303792955,0.4199447623721772
LYB,5871.0,0.053372727272727266,0.1251997102153856,0.42630072530446145
PGR,12807.0,0.06098571428571428,0.08903846833553132,0.6849366956302142
SHW,16952.0,0.08072380952380952,0.05611010353600198,1.438667983779688
WM,11977.0,0.057033333333333325,0.05846075063732388,0.9755833223414133
BEN,9863.0,0.04696666666666666,0.11755058620636614,0.39954429988306683
ES,11916.0,0.056742857142857143,0.07019117819639902,0.8084043978302703
EXPD,10727.0,0.05108095238095238,0.06039166308789271,0.8458278803584242
EXPE,11032.0,0.06895,0.19146609360406347,0.36011598033949066
EXR,8931.0,0.05253529411764706,0.07673550402424337,0.6846282537096435
FAST,18688.0,0.08899047619047618,0.09119550377785658,0.9758208738804531
FBHS,4706.0,0.047060000000000005,0.09150554300150347,0.5142857848428569
FCX,5718.0,0.02722857142857144,0.23508188875744707,0.11582590038088962
FE,8357.0,0.03979523809523809,0.06928231737704642,0.5743924222203118
FFIV,15028.0,0.07156190476190476,0.17362041924072255,0.41217447276570085
FIS,7208.0,0.036039999999999996,0.0725765554432008,0.4965790919659351
FISV,11004.0,0.0524,0.10220784612505934,0.5126807968918988
FITB,11108.0,0.052895238095238085,0.22323058221145933,0.2369533671024165
FLIR,17014.0,0.0810190476190476,0.22746749138544656,0.3561785779830833
FLS,5462.0,0.02600952380952381,0.1250645962798041,0.2079687184319798
FLT,6200.0,0.056363636363636366,0.084218323127531,0.6692562172994759
FMC,8392.0,0.03996190476190477,0.09825465686862828,0.40671766647494345
FRC,6359.0,0.0578090909090909,0.04787528218849576,1.2074934761007465
FRT,6231.0,0.02967142857142857,0.0628619586899751,0.4720092913070559
FTNT,13071.0,0.10892499999999998,0.09560122144442858,1.1393682879179143
FTV,1241.0,0.024819999999999995,0.054051027742310326,0.4591957088832795
GIS,3212.0,0.01529523809523809,0.059662698534108244,0.25636182189268625
GL,-661.0,-0.022033333333333332,0.09981537401066476,-0.22074087836387993
GPC,5889.0,0.02804285714285714,0.07263810210592661,0.3860626355843223
GPN,9899.0,0.049495,0.07387133730344943,0.6700162986989654
GPS,2240.0,0.010666666666666663,0.14218133402817595,0.07502156833436982
GRMN,9028.0,0.0429904761904762,0.18024318996385047,0.23851373357905148
GWW,12798.0,0.060942857142857146,0.0910371173461346,0.6694286783174902
HAS,11482.0,0.05467619047619048,0.11364421048150107,0.4811172539677297
HBAN,13341.0,0.06352857142857143,0.1535828398861116,0.4136436822999279
HBI,8440.0,0.05626666666666667,0.18028548348537538,0.3120975997561722
HCA,9102.0,0.09102,0.07540802079354689,1.20703340363747
HES,8241.0,0.03924285714285714,0.1257639533920158,0.31203581061525776
HFC,23457.0,0.1117,0.18866460288287357,0.5920559463363957
HIG,4572.0,0.02177142857142857,0.09405309616359891,0.23148019001478337
HII,4898.0,0.04898000000000001,0.09170795821519526,0.5340866916376776
HLT,1325.0,0.0165625,0.08685811616509996,0.19068454084956196
HOG,7912.0,0.037676190476190474,0.14127396856820912,0.26668883771039437
HOLX,20978.0,0.09989523809523809,0.14552934404210122,0.6864267736020214
HP,10727.0,0.05108095238095238,0.14944777593670072,0.3417980097782649
HPE,2250.0,0.0375,0.0817423390905839,0.45875858725358787
HRB,6161.0,0.029338095238095236,0.10132777307516376,0.28953656384348425
HRL,10187.0,0.04850952380952381,0.05410972014397188,0.8965029514189427
HSIC,13929.0,0.06632857142857143,0.11041376356085988,0.6007273847885026
HST,8448.0,0.04022857142857144,0.12164910953369176,0.3306935133580225
HSY,9224.0,0.043923809523809525,0.057698261959148955,0.7612674633927118
HWM,-530.0,-0.010599999999999998,0.12568433474383353,-0.08433827510488587
IDXX,14734.0,0.07016190476190476,0.08546162868401387,0.8209755166417625
IEX,11190.0,0.053285714285714283,0.06947408756894484,0.7669868889294084
INCY,20347.0,0.0968904761904762,0.2083113350018415,0.46512339902012373
INFO,4708.0,0.06725714285714286,0.03460911759071825,1.9433359628672078
IP,2473.0,0.011776190476190478,0.13057112604598345,0.09018985156062174
IPG,5533.0,0.026347619047619043,0.14839945327536183,0.17754525684626246
IPGP,15518.0,0.10345333333333334,0.12870235360016624,0.8038185040090806
IQV,3524.0,0.044050000000000006,0.07767329013245157,0.5671190176814218
IR,3349.0,0.01594761904761905,0.14972877262394804,0.10651004992655863
IRM,11036.0,0.05255238095238096,0.07253674024111682,0.724493281303977
IT,5476.0,0.026076190476190482,0.11560691981580104,0.22555908000782504
IVZ,7875.0,0.0375,0.16537021957961331,0.22676392457679825
J,2197.0,0.07323333333333333,0.05202668118913175,1.407611088378084
JBHT,18884.0,0.08992380952380952,0.07012943071317629,1.2822549478775984
JNPR,12002.0,0.05715238095238096,0.19228703648216375,0.2972243059020899
K,7642.0,0.03639047619047619,0.06805599868429012,0.5347137194957728
KEY,9186.0,0.04374285714285714,0.10537281465362502,0.41512469118952494
KEYS,3695.0,0.05278571428571428,0.0817162936816228,0.6459631477092467
KIM,2709.0,0.012899999999999997,0.13239907566933856,0.09743270438093718
KLAC,14746.0,0.07021904761904761,0.11892152522145741,0.5904654139634071
KMI,-1639.0,-0.01639,0.1177352237013206,-0.13921067531649967
KR,11158.0,0.05313333333333333,0.07866850482113952,0.6754079469812871
KSS,4279.0,0.020376190476190482,0.1282694778850998,0.1588545522454134
KSU,2226.0,0.010600000000000002,0.05212696039478995,0.20334966627095838
L,5720.0,0.02723809523809523,0.07652663698216755,0.3559295993164096
LB,7540.0,0.0359047619047619,0.17052779546145347,0.21055078914028358
LDOS,6077.0,0.04051333333333333,0.07705725028978273,0.5257562809596532
LEG,5075.0,0.024166666666666663,0.0832214506078201,0.2903898753285584
LEN,19450.0,0.09261904761904761,0.1949583853496448,0.47507085911150504
LH,14004.0,0.06668571428571426,0.1130385913272618,0.5899375912483749
LHX,2551.0,0.08503333333333334,0.031428366521698545,2.705623700634433
LIN,1501.0,0.05003333333333334,0.03888070072528129,1.286842376809333
LKQ,12923.0,0.07179444444444444,0.09914418497108261,0.7241417584438737
LNC,8011.0,0.03814761904761905,0.08962128583815034,0.4256535564163957
LVS,7638.0,0.044929411764705884,0.1871388813145306,0.24008592682132962
LYV,16769.0,0.10480624999999999,0.09607491522732403,1.0908804837560007
MAS,10031.0,0.04776666666666667,0.1472727541909369,0.32434150450352756
MCK,6522.0,0.031057142857142853,0.11891898631472794,0.2611621896519351
MKC,9647.0,0.04593809523809524,0.04241941914007553,1.0829496529973808
MKTX,19092.0,0.11230588235294116,0.108997001958706,1.030357535847534
MLM,10708.0,0.0509904761904762,0.08616343222129788,0.5917878951190662
MPC,6555.0,0.06555000000000001,0.13486229458228866,0.4860513474357616
MRO,7427.0,0.03536666666666666,0.1516994721192854,0.23313638585938448
MTB,8184.0,0.038971428571428574,0.08468269707368484,0.4602053302284222
MXIM,11726.0,0.05583809523809524,0.11566691701437354,0.48274905806607116
PEAK,-3.0,-9.999999999999824e-05,0.05550753702576495,-0.0018015571462589165
RE,8360.0,0.03980952380952381,0.09694704939031167,0.41063161859882397
SJM,12958.0,0.061704761904761894,0.06100005055572047,1.011552635491633
LW,2997.0,0.05994000000000001,0.07515316626729708,0.7975711866458368
LUV,9638.0,0.04589523809523811,0.14978205905721653,0.30641345421554256
DGX,14693.0,0.06996666666666666,0.1188910799382733,0.5884938273165021
FTI,10318.0,0.051590000000000004,0.15859431231920015,0.32529539833790294
JWN,1258.0,0.005990476190476187,0.1645757949707351,0.03639949721367844
MAA,9693.0,0.046157142857142855,0.045477158802954214,1.0149522105621178
MCHP,13890.0,0.06614285714285714,0.15541781037678054,0.42558093556013
MCO,11650.0,0.05547619047619047,0.09001213095367125,0.6163190437602656
MGM,6214.0,0.029590476190476188,0.19304137702220833,0.15328566676703703
MHK,6327.0,0.030128571428571425,0.12228429071267512,0.24638137288920392
MNST,34394.0,0.1637809523809524,0.1762403543299067,0.9293044887686086
MOS,9189.0,0.05405294117647058,0.16849828806128794,0.3207922276148579
MSCI,13378.0,0.09555714285714287,0.10319267494965573,0.9260070339659479
MSI,9219.0,0.0439,0.12687953792025386,0.3459974769737258
MTD,15853.0,0.07549047619047619,0.07110915756953835,1.0616139857465376
MYL,5984.0,0.028495238095238087,0.12608489761226635,0.22600040635212354
NBL,15993.0,0.07615714285714288,0.11932957391562392,0.6382084537651362
NCLH,1551.0,0.019387499999999995,0.16720937053212656,0.11594744922668675
NDAQ,12600.0,0.0663157894736842,0.12498052590686151,0.5306089808191744
NEM,18535.0,0.08826190476190475,0.1535750428515261,0.5747151563371853
NI,8691.0,0.04138571428571428,0.04771957056560742,0.8672692104136811
NLOK,2581.0,0.08603333333333334,0.09273910837517377,0.9276920475155704
NLSN,-2522.0,-0.02522,0.11222290140608555,-0.2247313131634323
NOV,14090.0,0.06709523809523808,0.1938285262709591,0.3461577064329711
NOW,12350.0,0.13722222222222222,0.024635104933036684,5.570190287202779
NRG,4373.0,0.02429444444444445,0.17845401671087963,0.13613840076127193
NTAP,8878.0,0.04227619047619048,0.2131364662431804,0.1983526855885609
NTRS,6431.0,0.030623809523809525,0.10575836747155959,0.2895639395345701
NUE,10620.0,0.05057142857142857,0.10008337544675601,0.5052929954219259
NVR,18069.0,0.08604285714285716,0.10262918721312768,0.8383858381746113
NWL,682.0,0.003247619047619041,0.13262999954778462,0.024486308216030504
NWS,2040.0,0.0255,0.06513668321307127,0.391484471454985
NWSA,1510.0,0.018875000000000003,0.08261090651360752,0.22848072726197416
O,8949.0,0.042614285714285716,0.04977520214222459,0.8561348599353206
ODFL,22453.0,0.10691904761904764,0.08793472481144407,1.21589108112081
OKE,7036.0,0.0335047619047619,0.15100931058079223,0.22187215990789091
OMC,3632.0,0.017295238095238093,0.07909551474966667,0.21866269092472124
ORLY,17638.0,0.0839904761904762,0.104010662936716,0.8075179392095516
OTIS,380.0,0.038,0.0,inf
PAYC,11632.0,0.16617142857142858,0.14654912110947368,1.1338957703287544
PAYX,6839.0,0.03256666666666667,0.07724982560210446,0.42157592477178973
PBCT,8582.0,0.04086666666666667,0.07570779876373895,0.5397946755023102
PCAR,13063.0,0.06220476190476191,0.0840367236968768,0.7402092700464682
PEG,4898.0,0.023323809523809524,0.0682512857353995,0.34173436108196714
PFG,6953.0,0.034765000000000004,0.11787567719847891,0.2949293766640487
PH,9427.0,0.04489047619047618,0.0791314753147414,0.5672897669596909
PHM,9392.0,0.04472380952380953,0.2061758124115988,0.216920738668051
PKG,9693.0,0.04615714285714285,0.09779790421081226,0.47196453982947256
PKI,8074.0,0.03844761904761904,0.16022473092220493,0.23996057803515233
PLD,11878.0,0.05656190476190477,0.046077341567148725,1.227542710541945
PNR,6726.0,0.032028571428571434,0.11174130473407526,0.2866314430889618
PNW,3315.0,0.015785714285714285,0.07398067499089775,0.21337618624940213
PPG,6311.0,0.030052380952380952,0.07716653369759778,0.38944837240131847
PPL,5436.0,0.025885714285714283,0.08726878722939718,0.29662053418561174
PRGO,9833.0,0.04682380952380953,0.11132157154051246,0.42061757551427736
PSA,10315.0,0.049119047619047625,0.11225464087997863,0.43756807944862736
PVH,15710.0,0.0748095238095238,0.13878678716019563,0.539024826067732
PWR,15561.0,0.07409999999999999,0.21702299417342855,0.34143847421432594
PXD,15741.0,0.07495714285714286,0.18660385738734536,0.4016912828417561
QRVO,4153.0,0.06921666666666666,0.11352238276608226,0.6097182333574743
RCL,5594.0,0.02663809523809524,0.1572172154519572,0.16943497670734012
REG,6159.0,0.029328571428571433,0.07370921078876128,0.39789561053125905
REGN,25999.0,0.12380476190476192,0.16629312180086295,0.7444971900462539
RF,11182.0,0.053247619047619044,0.14913675928664114,0.35703886353918296
RHI,6798.0,0.03237142857142857,0.0961619325872331,0.33663454654535874
RJF,12098.0,0.0576095238095238,0.08870207440942487,0.6494721143004363
RL,8379.0,0.0399,0.1078127168044749,0.3700862123005502
RMD,19707.0,0.09384285714285714,0.11787494007039256,0.7961222044890632
ROK,9087.0,0.04327142857142857,0.10042722142288459,0.43087350180902456
ROL,18172.0,0.08653333333333332,0.05706925895313796,1.516286262002974
ROP,15941.0,0.07590952380952382,0.061543255440782735,1.2334336762955997
ROST,13978.0,0.06656190476190475,0.08056828796085536,0.8261551343159271
RSG,9884.0,0.047066666666666666,0.04372885430025235,1.0763297465672468
RTX,-863.0,-0.043149999999999994,0.07105,-0.6073187895847993
SBAC,18900.0,0.09000000000000001,0.42264522215390515,0.2129445579470593
SEE,4451.0,0.021195238095238093,0.12061427490416544,0.17572744280955843
SIVB,12812.0,0.06100952380952381,0.1209513869475466,0.5044135941655801
SLG,10439.0,0.04970952380952382,0.13189670166193337,0.37688223574335566
SNA,11466.0,0.0546,0.0632637111056342,0.8630540169992871
SNPS,11769.0,0.056042857142857144,0.07929455978113728,0.7067679964116367
SRE,6538.0,0.03113333333333333,0.06768935580199363,0.4599442994317338
STE,18129.0,0.08632857142857142,0.0750301916555192,1.1505844450581395
STX,7826.0,0.04118947368421053,0.20146760192655985,0.20444713338686168
SWK,5729.0,0.027280952380952378,0.0883271387893439,0.30886262993320973
SWKS,17266.0,0.08221904761904762,0.24688045230926303,0.3330318251201727
SYF,3280.0,0.04685714285714286,0.095499227478444,0.4906546795650197
SYY,9079.0,0.04323333333333333,0.07670993189146794,0.5635949904700926
