year,return_year,year_profit,ticker
2004,0.0745,745.0,LMT
2005,-0.0299,-299.0,LMT
2006,0.1525,1525.0,LMT
2007,0.159,1590.0,LMT
2008,-0.1238,-1238.0,LMT
2009,-0.0149,-149.0,LMT
2010,-0.0547,-547.0,LMT
2011,0.0712,712.0,LMT
2012,0.068,680.0,LMT
2013,0.1482,1482.0,LMT
2014,0.1484,1484.0,LMT
2015,0.1005,1005.0,LMT
2016,0.1878,1878.0,LMT
2017,0.055,550.0,LMT
2018,-0.1774,-1774.0,LMT
2019,0.0949,949.0,LMT
2020,-0.0483,-483.0,LMT
2000,0.0498,498.0,LOW
2001,0.5474,5474.0,LOW
2002,-0.1143,-1143.0,LOW
2003,0.2097,2097.0,LOW
2004,-0.0205,-205.0,LOW
2005,0.2002,2002.0,LOW
2006,-0.0916,-916.0,LOW
2007,-0.0001,-1.0,LOW
2008,0.0535,535.0,LOW
2009,-0.0679,-679.0,LOW
2010,0.0409,409.0,LOW
2011,-0.0016,-16.0,LOW
2012,0.156,1560.0,LOW
2013,0.1429,1429.0,LOW
2014,0.1848,1848.0,LOW
2015,0.1048,1048.0,LOW
2016,-0.0395,-395.0,LOW
2017,0.1959,1959.0,LOW
2018,-0.0611,-611.0,LOW
2019,0.2412,2412.0,LOW
2020,-0.0059,-59.0,LOW
2006,0.2776,2776.0,MA
2007,0.4907,4907.0,MA
2008,-0.2225,-2225.0,MA
2009,0.4221,4221.0,MA
2010,0.0955,955.0,MA
2011,0.332,3320.0,MA
2012,0.1963,1963.0,MA
2013,0.1943,1943.0,MA
2014,0.0022,22.0,MA
2015,0.1119,1119.0,MA
2016,0.0404,404.0,MA
2017,0.1196,1196.0,MA
2018,-0.0328,-328.0,MA
2019,0.1465,1465.0,MA
2020,-0.0239,-239.0,MA
2000,0.0379,379.0,MCD
2001,0.0503,503.0,MCD
2002,-0.1142,-1142.0,MCD
2003,0.2699,2699.0,MCD
2004,0.1821,1821.0,MCD
2005,0.0609,609.0,MCD
2006,0.0765,765.0,MCD
2007,0.153,1530.0,MCD
2008,0.125,1250.0,MCD
2009,0.0456,456.0,MCD
2010,0.0985,985.0,MCD
2011,0.113,1130.0,MCD
2012,-0.0629,-629.0,MCD
2013,0.0256,256.0,MCD
2014,0.037,370.0,MCD
2015,0.1069,1069.0,MCD
2016,0.0476,476.0,MCD
2017,0.1536,1536.0,MCD
2018,0.1305,1305.0,MCD
2019,0.0634,634.0,MCD
2020,0.1369,1369.0,MCD
2001,0.0282,282.0,MDLZ
2002,0.0632,632.0,MDLZ
2003,0.0766,766.0,MDLZ
2004,0.0125,125.0,MDLZ
2005,-0.0753,-753.0,MDLZ
2006,0.1344,1344.0,MDLZ
2007,0.0466,466.0,MDLZ
2008,-0.1756,-1756.0,MDLZ
2009,0.1713,1713.0,MDLZ
2010,0.1213,1213.0,MDLZ
2011,0.0855,855.0,MDLZ
2012,0.1255,1255.0,MDLZ
2013,0.1891,1891.0,MDLZ
2014,0.049,490.0,MDLZ
2015,0.0903,903.0,MDLZ
2016,0.0018,18.0,MDLZ
2017,0.0745,745.0,MDLZ
2018,-0.025,-250.0,MDLZ
2019,0.0859,859.0,MDLZ
2020,0.0366,366.0,MDLZ
2000,0.2203,2203.0,MDT
2001,-0.0824,-824.0,MDT
2002,-0.082,-820.0,MDT
2003,0.0206,206.0,MDT
2004,0.0485,485.0,MDT
2005,0.0934,934.0,MDT
2006,0.0685,685.0,MDT
2007,0.0101,101.0,MDT
2008,-0.1261,-1261.0,MDT
2009,0.2681,2681.0,MDT
2010,0.0537,537.0,MDT
2011,-0.0152,-152.0,MDT
2012,0.0655,655.0,MDT
2013,0.1279,1279.0,MDT
2014,0.1894,1894.0,MDT
2015,-0.031,-310.0,MDT
2016,-0.03,-300.0,MDT
2017,-0.0066,-66.0,MDT
2018,0.0111,111.0,MDT
2019,0.099,990.0,MDT
2020,-0.0723,-723.0,MDT
2000,0.1189,1189.0,MMM
2001,-0.1386,-1386.0,MMM
2002,0.2702,2702.0,MMM
2003,0.1138,1138.0,MMM
2004,-0.0102,-102.0,MMM
2005,-0.0513,-513.0,MMM
2006,0.0782,782.0,MMM
2007,0.0887,887.0,MMM
2008,-0.0366,-366.0,MMM
2009,0.1293,1293.0,MMM
2010,0.1367,1367.0,MMM
2011,-0.061,-610.0,MMM
2012,0.0633,633.0,MMM
2013,0.1316,1316.0,MMM
2014,0.1011,1011.0,MMM
2015,-0.0483,-483.0,MMM
2016,0.1021,1021.0,MMM
2017,0.1111,1111.0,MMM
2018,-0.066,-660.0,MMM
2019,-0.0412,-412.0,MMM
2020,-0.1125,-1125.0,MMM
2000,0.2501,2501.0,MO
2001,0.1293,1293.0,MO
2002,-0.0118,-118.0,MO
2003,-0.0561,-561.0,MO
2004,0.1092,1092.0,MO
2005,0.1113,1113.0,MO
2006,0.1424,1424.0,MO
2007,0.0,0.0,MO
2008,-0.4421,-4421.0,MO
2009,0.2565,2565.0,MO
2010,0.0912,912.0,MO
2011,0.1836,1836.0,MO
2012,0.0425,425.0,MO
2013,0.127,1270.0,MO
2014,0.1673,1673.0,MO
2015,0.1651,1651.0,MO
2016,0.0696,696.0,MO
2017,-0.0049,-49.0,MO
2018,-0.1368,-1368.0,MO
2019,-0.1325,-1325.0,MO
2020,-0.1174,-1174.0,MO
2000,0.3617,3617.0,MRK
2001,-0.2467,-2467.0,MRK
2002,-0.0858,-858.0,MRK
2003,-0.1195,-1195.0,MRK
2004,-0.232,-2320.0,MRK
2005,0.1068,1068.0,MRK
2006,0.1464,1464.0,MRK
2007,0.1644,1644.0,MRK
2008,-0.2089,-2089.0,MRK
2009,0.3731,3731.0,MRK
2010,-0.0078,-78.0,MRK
2011,0.0068,68.0,MRK
2012,0.0684,684.0,MRK
2013,0.0886,886.0,MRK
2014,0.0792,792.0,MRK
2015,-0.0184,-184.0,MRK
2016,0.1199,1199.0,MRK
2017,-0.0401,-401.0,MRK
2018,0.0483,483.0,MRK
2019,0.1676,1676.0,MRK
2020,0.0405,405.0,MRK
2000,0.1865,1865.0,MS
2001,0.0353,353.0,MS
2002,-0.2259,-2259.0,MS
2003,0.2122,2122.0,MS
2004,-0.0677,-677.0,MS
2005,0.0005,5.0,MS
2006,0.2064,2064.0,MS
2007,-0.1555,-1555.0,MS
2008,-0.3187,-3187.0,MS
2009,0.2953,2953.0,MS
2010,0.0479,479.0,MS
2011,-0.3869,-3869.0,MS
2012,0.2731,2731.0,MS
2013,0.1782,1782.0,MS
2014,0.2542,2542.0,MS
2015,-0.051,-510.0,MS
2016,0.02,200.0,MS
2017,0.1106,1106.0,MS
2018,-0.1232,-1232.0,MS
2019,0.1494,1494.0,MS
2020,-0.2005,-2005.0,MS
2000,-0.5145,-5145.0,MSFT
2001,0.0381,381.0,MSFT
2002,0.0262,262.0,MSFT
2003,-0.0456,-456.0,MSFT
2004,0.0477,477.0,MSFT
2005,0.018,180.0,MSFT
2006,-0.0061,-61.0,MSFT
2007,0.1954,1954.0,MSFT
2008,-0.1446,-1446.0,MSFT
2009,0.1053,1053.0,MSFT
2010,-0.0372,-372.0,MSFT
2011,0.0008,8.0,MSFT
2012,0.0491,491.0,MSFT
2013,0.1781,1781.0,MSFT
2014,0.1521,1521.0,MSFT
2015,0.1013,1013.0,MSFT
2016,0.2075,2075.0,MSFT
2017,0.0967,967.0,MSFT
2018,0.1313,1313.0,MSFT
2019,0.1898,1898.0,MSFT
2020,0.0207,207.0,MSFT
2000,-0.1846,-1846.0,MU
2001,0.0952,952.0,MU
2002,-0.202,-2020.0,MU
2003,0.178,1780.0,MU
2004,-0.0677,-677.0,MU
2005,0.0965,965.0,MU
2006,0.0817,817.0,MU
2007,-0.3199,-3199.0,MU
2008,-0.2109,-2109.0,MU
2009,1.0532,10532.0,MU
2010,-0.0221,-221.0,MU
2011,0.0721,721.0,MU
2012,0.1287,1287.0,MU
2013,0.5809,5809.0,MU
2014,0.4965,4965.0,MU
2015,-0.4894,-4894.0,MU
2016,0.3519,3519.0,MU
2017,0.3299,3299.0,MU
2018,-0.2711,-2711.0,MU
2019,0.4136,4136.0,MU
2020,-0.0196,-196.0,MU
2000,0.1806,1806.0,NEE
2001,-0.1823,-1823.0,NEE
2002,0.1575,1575.0,NEE
2003,0.1385,1385.0,NEE
2004,0.1388,1388.0,NEE
2005,0.0789,789.0,NEE
2006,0.0012,12.0,NEE
2007,0.0653,653.0,NEE
2008,0.1045,1045.0,NEE
2009,-0.0614,-614.0,NEE
2010,-0.0156,-156.0,NEE
2011,0.1595,1595.0,NEE
2012,0.0442,442.0,NEE
2013,0.1318,1318.0,NEE
2014,0.1078,1078.0,NEE
2015,0.0266,266.0,NEE
2016,0.0787,787.0,NEE
2017,0.1329,1329.0,NEE
2018,0.0857,857.0,NEE
2019,0.1038,1038.0,NEE
2020,-0.007,-70.0,NEE
2002,-0.2649,-2649.0,NFLX
2003,1.0779,10779.0,NFLX
2004,-0.3167,-3167.0,NFLX
2005,0.5526,5526.0,NFLX
2006,0.249,2490.0,NFLX
2007,-0.1481,-1481.0,NFLX
2008,-0.1219,-1219.0,NFLX
2009,0.4056,4056.0,NFLX
2010,0.6349,6349.0,NFLX
2011,-0.1928,-1928.0,NFLX
2012,0.5512,5512.0,NFLX
2013,0.7137,7137.0,NFLX
2014,0.2088,2088.0,NFLX
2015,0.7775,7775.0,NFLX
2016,0.2718,2718.0,NFLX
2017,0.1819,1819.0,NFLX
2018,0.3758,3758.0,NFLX
2019,0.2393,2393.0,NFLX
2020,0.0583,583.0,NFLX
2000,0.1587,1587.0,NKE
2001,0.2093,2093.0,NKE
2002,-0.1286,-1286.0,NKE
2003,0.343,3430.0,NKE
2004,0.184,1840.0,NKE
2005,0.0195,195.0,NKE
2006,0.1111,1111.0,NKE
2007,0.1387,1387.0,NKE
2008,-0.0813,-813.0,NKE
2009,0.19,1900.0,NKE
2010,0.1727,1727.0,NKE
2011,0.111,1110.0,NKE
2012,-0.0499,-499.0,NKE
2013,0.1617,1617.0,NKE
2014,0.159,1590.0,NKE
2015,0.1659,1659.0,NKE
2016,-0.171,-1710.0,NKE
2017,0.1708,1708.0,NKE
2018,0.1514,1514.0,NKE
2019,0.2787,2787.0,NKE
2020,0.0293,293.0,NKE
2000,0.7028,7028.0,NVDA
2001,1.1174,11174.0,NVDA
2002,-0.8487,-8487.0,NVDA
2003,0.1356,1356.0,NVDA
2004,0.0529,529.0,NVDA
2005,0.2988,2988.0,NVDA
2006,0.2699,2699.0,NVDA
2007,0.155,1550.0,NVDA
2008,-0.5419,-5419.0,NVDA
2009,0.281,2810.0,NVDA
2010,-0.0094,-94.0,NVDA
2011,0.1955,1955.0,NVDA
2012,0.004,40.0,NVDA
2013,0.2129,2129.0,NVDA
2014,0.1628,1628.0,NVDA
2015,0.3293,3293.0,NVDA
2016,0.4254,4254.0,NVDA
2017,0.3004,3004.0,NVDA
2018,-0.0833,-833.0,NVDA
2019,0.2426,2426.0,NVDA
2020,0.1152,1152.0,NVDA
2000,0.184,1840.0,ORCL
2001,-0.0989,-989.0,ORCL
2002,0.1665,1665.0,ORCL
2003,-0.0263,-263.0,ORCL
2004,-0.0794,-794.0,ORCL
2005,-0.0225,-225.0,ORCL
2006,0.1992,1992.0,ORCL
2007,0.0313,313.0,ORCL
2008,-0.0099,-99.0,ORCL
2009,0.2237,2237.0,ORCL
2010,0.199,1990.0,ORCL
2011,-0.1171,-1171.0,ORCL
2012,0.0149,149.0,ORCL
2013,0.131,1310.0,ORCL
2014,0.1868,1868.0,ORCL
2015,-0.0386,-386.0,ORCL
2016,-0.0387,-387.0,ORCL
2017,0.1362,1362.0,ORCL
2018,-0.1024,-1024.0,ORCL
2019,0.1091,1091.0,ORCL
2020,0.0537,537.0,ORCL
2000,0.1408,1408.0,PEP
2001,-0.0356,-356.0,PEP
2002,-0.1133,-1133.0,PEP
2003,-0.0219,-219.0,PEP
2004,0.0,0.0,PEP
2005,0.0964,964.0,PEP
2006,0.0275,275.0,PEP
2007,0.0924,924.0,PEP
2008,0.0169,169.0,PEP
2009,0.0223,223.0,PEP
2010,0.0522,522.0,PEP
2011,0.0105,105.0,PEP
2012,0.0554,554.0,PEP
2013,0.0667,667.0,PEP
2014,0.0921,921.0,PEP
2015,0.0348,348.0,PEP
2016,0.0401,401.0,PEP
2017,0.0483,483.0,PEP
2018,0.0091,91.0,PEP
2019,0.0645,645.0,PEP
2020,-0.0212,-212.0,PEP
2000,0.1077,1077.0,PFE
2001,0.1482,1482.0,PFE
2002,-0.1349,-1349.0,PFE
2003,-0.0554,-554.0,PFE
2004,-0.1088,-1088.0,PFE
2005,0.0171,171.0,PFE
2006,0.0144,144.0,PFE
2007,0.0214,214.0,PFE
2008,-0.1626,-1626.0,PFE
2009,0.0404,404.0,PFE
2010,0.0589,589.0,PFE
2011,0.053,530.0,PFE
2012,0.0439,439.0,PFE
2013,0.1429,1429.0,PFE
2014,-0.0204,-204.0,PFE
2015,0.0398,398.0,PFE
2016,-0.062,-620.0,PFE
2017,0.0735,735.0,PFE
2018,0.1313,1313.0,PFE
2019,0.0265,265.0,PFE
2020,0.0478,478.0,PFE
2000,0.0507,507.0,PG
2001,0.081,810.0,PG
2002,0.0193,193.0,PG
2003,0.0743,743.0,PG
2004,0.0398,398.0,PG
2005,0.0428,428.0,PG
2006,0.0083,83.0,PG
2007,0.0425,425.0,PG
2008,-0.1268,-1268.0,PG
2009,-0.0246,-246.0,PG
2010,0.0129,129.0,PG
2011,0.1087,1087.0,PG
2012,0.0853,853.0,PG
2013,0.0742,742.0,PG
2014,0.0849,849.0,PG
2015,-0.0871,-871.0,PG
2016,0.049,490.0,PG
2017,0.0362,362.0,PG
2018,-0.0003,-3.0,PG
2019,0.1165,1165.0,PG
2020,0.0813,813.0,PG
2008,0.0196,196.0,PM
2009,0.064,640.0,PM
2010,0.071,710.0,PM
2011,0.0709,709.0,PM
2012,0.0759,759.0,PM
2013,0.081,810.0,PM
2014,-0.0199,-199.0,PM
2015,-0.0079,-79.0,PM
2016,0.0502,502.0,PM
2017,0.0663,663.0,PM
2018,-0.072,-720.0,PM
2019,-0.0142,-142.0,PM
2020,0.0255,255.0,PM
2000,0.3838,3838.0,PNC
2001,-0.0355,-355.0,PNC
2002,-0.136,-1360.0,PNC
2003,0.1131,1131.0,PNC
2004,0.0877,877.0,PNC
2005,0.1133,1133.0,PNC
2006,0.0651,651.0,PNC
2007,-0.0373,-373.0,PNC
2008,0.1646,1646.0,PNC
2009,-0.3142,-3142.0,PNC
2010,-0.0249,-249.0,PNC
2011,-0.0119,-119.0,PNC
2012,-0.0013,-13.0,PNC
2013,0.0659,659.0,PNC
2014,0.1511,1511.0,PNC
2015,0.1138,1138.0,PNC
2016,0.0751,751.0,PNC
2017,0.1125,1125.0,PNC
2018,-0.1368,-1368.0,PNC
2019,0.1955,1955.0,PNC
2020,-0.0751,-751.0,PNC
2015,0.0312,312.0,PYPL
2016,0.0531,531.0,PYPL
2017,0.2411,2411.0,PYPL
2018,0.2352,2352.0,PYPL
2019,0.0669,669.0,PYPL
2020,0.0151,151.0,PYPL
2000,-0.0282,-282.0,QCOM
2001,-0.0768,-768.0,QCOM
2002,0.2567,2567.0,QCOM
2003,0.1378,1378.0,QCOM
2004,0.3237,3237.0,QCOM
2005,0.1046,1046.0,QCOM
2006,-0.1022,-1022.0,QCOM
2007,0.1541,1541.0,QCOM
2008,0.0724,724.0,QCOM
2009,0.1057,1057.0,QCOM
2010,0.0727,727.0,QCOM
2011,0.2515,2515.0,QCOM
2012,0.0461,461.0,QCOM
2013,0.1267,1267.0,QCOM
2014,-0.035,-350.0,QCOM
2015,-0.1072,-1072.0,QCOM
2016,0.0363,363.0,QCOM
2017,-0.0118,-118.0,QCOM
2018,-0.0519,-519.0,QCOM
2019,0.1767,1767.0,QCOM
2020,-0.0246,-246.0,QCOM
2000,0.5446,5446.0,SBUX
2001,0.2873,2873.0,SBUX
2002,0.2532,2532.0,SBUX
2003,0.193,1930.0,SBUX
2004,0.2251,2251.0,SBUX
2005,0.0281,281.0,SBUX
2006,0.0761,761.0,SBUX
2007,-0.3155,-3155.0,SBUX
2008,-0.2106,-2106.0,SBUX
2009,0.523,5230.0,SBUX
2010,0.0755,755.0,SBUX
2011,0.2342,2342.0,SBUX
2012,0.0407,407.0,SBUX
2013,0.1311,1311.0,SBUX
2014,-0.0057,-57.0,SBUX
2015,0.1802,1802.0,SBUX
2016,0.0222,222.0,SBUX
2017,-0.0056,-56.0,SBUX
2018,-0.0096,-96.0,SBUX
2019,0.0599,599.0,SBUX
2020,-0.0858,-858.0,SBUX
2000,0.3632,3632.0,SCHW
2001,-0.4675,-4675.0,SCHW
2002,-0.1725,-1725.0,SCHW
2003,0.1976,1976.0,SCHW
2004,0.0019,19.0,SCHW
2005,0.0928,928.0,SCHW
2006,0.0592,592.0,SCHW
2007,0.2315,2315.0,SCHW
2008,0.1516,1516.0,SCHW
2009,0.2787,2787.0,SCHW
2010,-0.0549,-549.0,SCHW
2011,-0.1893,-1893.0,SCHW
2012,0.2466,2466.0,SCHW
2013,0.1993,1993.0,SCHW
2014,0.0587,587.0,SCHW
2015,-0.059,-590.0,SCHW
2016,-0.0834,-834.0,SCHW
2017,0.1642,1642.0,SCHW
2018,-0.1317,-1317.0,SCHW
2019,-0.0526,-526.0,SCHW
2020,-0.0531,-531.0,SCHW
2000,0.3096,3096.0,SLB
2001,-0.12,-1200.0,SLB
2002,0.1531,1531.0,SLB
2003,0.3027,3027.0,SLB
2004,0.1669,1669.0,SLB
2005,0.1137,1137.0,SLB
2006,0.156,1560.0,SLB
2007,0.1309,1309.0,SLB
2008,-0.2223,-2223.0,SLB
2009,0.3007,3007.0,SLB
2010,0.1762,1762.0,SLB
2011,0.0732,732.0,SLB
2012,0.073,730.0,SLB
2013,0.1527,1527.0,SLB
2014,0.0841,841.0,SLB
2015,-0.1448,-1448.0,SLB
2016,0.086,860.0,SLB
2017,-0.1282,-1282.0,SLB
2018,-0.3252,-3252.0,SLB
2019,0.015,150.0,SLB
2020,-0.3119,-3119.0,SLB
2000,-0.0062,-62.0,T
2001,-0.041,-410.0,T
2002,0.0459,459.0,T
2003,-0.0001,-1.0,T
2004,0.0491,491.0,T
2005,-0.0505,-505.0,T
2006,0.1929,1929.0,T
2007,0.1174,1174.0,T
2008,0.2151,2151.0,T
2009,0.1168,1168.0,T
2010,0.0066,66.0,T
2011,0.0398,398.0,T
2012,0.1296,1296.0,T
2013,0.0775,775.0,T
2014,-0.0438,-438.0,T
2015,0.0767,767.0,T
2016,0.1864,1864.0,T
2017,-0.0582,-582.0,T
2018,-0.1739,-1739.0,T
2019,0.0743,743.0,T
2020,-0.0593,-593.0,T
2000,0.6629,6629.0,TMO
2001,-0.1703,-1703.0,TMO
2002,-0.0436,-436.0,TMO
2003,0.2717,2717.0,TMO
2004,0.0569,569.0,TMO
2005,0.0265,265.0,TMO
2006,0.0633,633.0,TMO
2007,0.1261,1261.0,TMO
2008,-0.2957,-2957.0,TMO
2009,0.2915,2915.0,TMO
2010,0.0079,79.0,TMO
2011,-0.0243,-243.0,TMO
2012,0.0838,838.0,TMO
2013,0.1559,1559.0,TMO
2014,-0.0005,-5.0,TMO
2015,0.1309,1309.0,TMO
2016,0.2238,2238.0,TMO
2017,0.1297,1297.0,TMO
2018,0.0703,703.0,TMO
2019,0.2029,2029.0,TMO
2020,-0.0026,-26.0,TMO
2000,-0.2709,-2709.0,TWX
2001,-0.1556,-1556.0,TWX
2002,-0.349,-3490.0,TWX
2003,0.1573,1573.0,TWX
2004,0.0081,81.0,TWX
2005,-0.0409,-409.0,TWX
2006,0.0031,31.0,TWX
2007,-0.1408,-1408.0,TWX
2008,-0.0138,-138.0,TWX
2009,0.7506,7506.0,TWX
2010,-0.0414,-414.0,TWX
2011,0.1259,1259.0,TWX
2012,0.1523,1523.0,TWX
2013,0.1395,1395.0,TWX
2014,0.1861,1861.0,TWX
2015,-0.0868,-868.0,TWX
2016,0.261,2610.0,TWX
2017,0.0126,126.0,TWX
2018,0.0792,792.0,TWX
2000,-0.2848,-2848.0,TXN
2001,-0.0755,-755.0,TXN
2002,0.26,2600.0,TXN
2003,0.526,5260.0,TXN
2004,-0.0926,-926.0,TXN
2005,0.0738,738.0,TXN
2006,-0.0357,-357.0,TXN
2007,0.0599,599.0,TXN
2008,-0.4764,-4764.0,TXN
2009,0.3539,3539.0,TXN
2010,0.04,400.0,TXN
2011,0.0143,143.0,TXN
2012,0.0486,486.0,TXN
2013,0.1103,1103.0,TXN
2014,0.0732,732.0,TXN
2015,0.053,530.0,TXN
2016,0.1087,1087.0,TXN
2017,0.1358,1358.0,TXN
2018,-0.0484,-484.0,TXN
2019,0.1632,1632.0,TXN
2020,-0.0115,-115.0,TXN
2000,0.3991,3991.0,UNH
2001,-0.1328,-1328.0,UNH
2002,0.1466,1466.0,UNH
2003,0.3224,3224.0,UNH
2004,0.21,2100.0,UNH
2005,0.1582,1582.0,UNH
2006,0.0349,349.0,UNH
2007,0.0198,198.0,UNH
2008,-0.5035,-5035.0,UNH
2009,0.2639,2639.0,UNH
2010,0.0629,629.0,UNH
2011,0.3264,3264.0,UNH
2012,0.0794,794.0,UNH
2013,0.1671,1671.0,UNH
2014,0.1976,1976.0,UNH
2015,0.1299,1299.0,UNH
2016,0.179,1790.0,UNH
2017,0.1087,1087.0,UNH
2018,0.0056,56.0,UNH
2019,-0.0302,-302.0,UNH
2020,-0.1772,-1772.0,UNH
2000,0.101,1010.0,UNP
2001,0.1095,1095.0,UNP
2002,0.1848,1848.0,UNP
2003,-0.009,-90.0,UNP
2004,-0.0229,-229.0,UNP
2005,0.2109,2109.0,UNP
2006,0.0388,388.0,UNP
2007,0.1076,1076.0,UNP
2008,0.0634,634.0,UNP
2009,0.4585,4585.0,UNP
2010,0.3135,3135.0,UNP
2011,0.068,680.0,UNP
2012,0.0701,701.0,UNP
2013,0.0937,937.0,UNP
2014,0.1559,1559.0,UNP
2015,-0.253,-2530.0,UNP
2016,0.0932,932.0,UNP
2017,0.0886,886.0,UNP
2018,-0.0559,-559.0,UNP
2019,0.0584,584.0,UNP
2020,-0.0757,-757.0,UNP
2000,0.1262,1262.0,UPS
2001,0.0331,331.0,UPS
2002,0.0402,402.0,UPS
2003,0.0061,61.0,UPS
2004,0.0561,561.0,UPS
2005,0.0003,3.0,UPS
2006,0.0001,1.0,UPS
2007,0.0751,751.0,UPS
2008,-0.1887,-1887.0,UPS
2009,-0.1129,-1129.0,UPS
2010,0.1246,1246.0,UPS
2011,-0.0034,-34.0,UPS
2012,-0.0335,-335.0,UPS
2013,0.0866,866.0,UPS
2014,0.0386,386.0,UPS
2015,0.0,0.0,UPS
2016,-0.0082,-82.0,UPS
2017,-0.0295,-295.0,UPS
2018,-0.0578,-578.0,UPS
2019,0.0353,353.0,UPS
2020,-0.081,-810.0,UPS
2000,0.1248,1248.0,USB
2001,-0.0478,-478.0,USB
2002,0.0963,963.0,USB
2003,0.22,2200.0,USB
2004,0.0911,911.0,USB
2005,0.0717,717.0,USB
2006,0.0654,654.0,USB
2007,-0.0358,-358.0,USB
2008,0.0862,862.0,USB
2009,0.0083,83.0,USB
2010,-0.0269,-269.0,USB
2011,0.1053,1053.0,USB
2012,0.1255,1255.0,USB
2013,0.1055,1055.0,USB
2014,0.1374,1374.0,USB
2015,0.0,0.0,USB
2016,0.1401,1401.0,USB
2017,0.1036,1036.0,USB
2018,-0.0914,-914.0,USB
2019,0.1396,1396.0,USB
2020,-0.0782,-782.0,USB
2008,-0.1748,-1748.0,V
2009,0.312,3120.0,V
2010,-0.0161,-161.0,V
2011,0.2588,2588.0,V
2012,0.1573,1573.0,V
2013,0.1588,1588.0,V
2014,0.1358,1358.0,V
2015,0.1318,1318.0,V
2016,-0.0043,-43.0,V
2017,0.1076,1076.0,V
2018,0.0297,297.0,V
2019,0.0831,831.0,V
2020,0.0766,766.0,V
2000,-0.0825,-825.0,VZ
2001,-0.1213,-1213.0,VZ
2002,-0.3068,-3068.0,VZ
2003,-0.0477,-477.0,VZ
2004,0.1258,1258.0,VZ
2005,-0.1369,-1369.0,VZ
2006,0.0926,926.0,VZ
2007,0.1381,1381.0,VZ
2008,-0.1855,-1855.0,VZ
2009,0.0638,638.0,VZ
2010,0.0325,325.0,VZ
2011,0.126,1260.0,VZ
2012,0.1092,1092.0,VZ
2013,0.1092,1092.0,VZ
2014,0.0185,185.0,VZ
2015,-0.0362,-362.0,VZ
2016,0.0437,437.0,VZ
2017,0.0134,134.0,VZ
2018,0.0994,994.0,VZ
2019,0.0354,354.0,VZ
2020,-0.0484,-484.0,VZ
2000,0.4674,4674.0,WFC
2001,-0.0527,-527.0,WFC
2002,-0.0709,-709.0,WFC
2003,0.1474,1474.0,WFC
2004,0.0504,504.0,WFC
2005,0.0,0.0,WFC
2006,0.0525,525.0,WFC
2007,-0.0353,-353.0,WFC
2008,0.4512,4512.0,WFC
2009,0.5707,5707.0,WFC
2010,0.1126,1126.0,WFC
2011,0.0885,885.0,WFC
2012,0.0947,947.0,WFC
2013,0.1648,1648.0,WFC
2014,0.1207,1207.0,WFC
2015,0.0263,263.0,WFC
2016,0.1115,1115.0,WFC
2017,0.0074,74.0,WFC
2018,-0.1842,-1842.0,WFC
2019,0.025,250.0,WFC
2020,-0.1371,-1371.0,WFC
2000,-0.0043,-43.0,WMT
2001,0.1368,1368.0,WMT
2002,0.0269,269.0,WMT
2003,-0.0545,-545.0,WMT
2004,-0.017,-170.0,WMT
2005,-0.0939,-939.0,WMT
2006,-0.0293,-293.0,WMT
2007,0.057,570.0,WMT
2008,0.0645,645.0,WMT
2009,-0.0341,-341.0,WMT
2010,0.0712,712.0,WMT
2011,-0.0255,-255.0,WMT
2012,0.0974,974.0,WMT
2013,0.1194,1194.0,WMT
2014,0.0929,929.0,WMT
2015,-0.2237,-2237.0,WMT
2016,0.1027,1027.0,WMT
2017,0.1807,1807.0,WMT
2018,-0.0269,-269.0,WMT
2019,0.124,1240.0,WMT
2020,0.1654,1654.0,WMT
2000,0.0427,427.0,XOM
2001,-0.0838,-838.0,XOM
2002,0.1256,1256.0,XOM
2003,0.1424,1424.0,XOM
2004,0.092,920.0,XOM
2005,0.0101,101.0,XOM
2006,0.1895,1895.0,XOM
2007,0.1034,1034.0,XOM
2008,0.0805,805.0,XOM
2009,0.0488,488.0,XOM
2010,-0.0138,-138.0,XOM
2011,0.0571,571.0,XOM
2012,0.0507,507.0,XOM
2013,0.129,1290.0,XOM
2014,0.0715,715.0,XOM
2015,-0.1377,-1377.0,XOM
2016,0.0648,648.0,XOM
2017,-0.0572,-572.0,XOM
2018,-0.1013,-1013.0,XOM
2019,-0.0123,-123.0,XOM
2020,-0.0476,-476.0,XOM
2000,0.1309,1309.0,ADP
2001,-0.2269,-2269.0,ADP
2002,0.0355,355.0,ADP
2003,-0.1786,-1786.0,ADP
2004,0.166,1660.0,ADP
2005,0.092,920.0,ADP
2006,0.073,730.0,ADP
2007,0.0135,135.0,ADP
2008,-0.0018,-18.0,ADP
2009,0.0855,855.0,ADP
2010,0.0869,869.0,ADP
2011,0.0615,615.0,ADP
2012,0.052,520.0,ADP
2013,0.1663,1663.0,ADP
2014,0.1115,1115.0,ADP
2015,0.1033,1033.0,ADP
2016,0.0474,474.0,ADP
2017,0.08,800.0,ADP
2018,0.0589,589.0,ADP
2019,0.0846,846.0,ADP
2020,-0.1874,-1874.0,ADP
2000,0.1522,1522.0,AGN
2001,0.1206,1206.0,AGN
2002,0.0285,285.0,AGN
2003,0.4496,4496.0,AGN
2004,-0.0809,-809.0,AGN
2005,0.0053,53.0,AGN
2006,-0.1785,-1785.0,AGN
2007,0.1002,1002.0,AGN
2008,0.26,2600.0,AGN
